"species","plant_no","site.x","wet_weight_g","psi_bars","dry_mass","psi_mpa","psi2","leafwater","curve_id","rwc","rwc_perc","rwc_100","site.y","niche","genusspecies","group","niche2"
"salpichlaena_volubilis","2","laselva",3.3638,10,0.9144,-1,1,2.4494,"salpichlaena_volubilis-2",0.882299889314954,88.2299889314954,11.7700110685046,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","2","laselva",3.3083,11,0.9144,-1.1,0.909090909090909,2.3939,"salpichlaena_volubilis-2",0.862308199980023,86.2308199980023,13.7691800019977,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","2","laselva",3.2644,12.1,0.9144,-1.21,0.826446280991736,2.35,"salpichlaena_volubilis-2",0.846494953821402,84.6494953821402,15.3505046178598,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","3","laselva",2.51,3,0.5882,-0.3,3.33333333333333,1.9218,"salpichlaena_volubilis-3",0.984593234332076,98.4593234332076,1.54067656679243,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","3","laselva",2.4835,5.9,0.5882,-0.59,1.69491525423729,1.8953,"salpichlaena_volubilis-3",0.971016524627736,97.1016524627736,2.8983475372264,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","3","laselva",2.4581,9.1,0.5882,-0.91,1.0989010989011,1.8699,"salpichlaena_volubilis-3",0.958003376458293,95.8003376458293,4.19966235417066,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","3","laselva",2.4327,12.1,0.5882,-1.21,0.826446280991736,1.8445,"salpichlaena_volubilis-3",0.944990228288851,94.4990228288851,5.5009771711149,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","3","laselva",2.4044,16.5,0.5882,-1.65,0.606060606060606,1.8162,"salpichlaena_volubilis-3",0.930491326981952,93.0491326981952,6.95086730180478,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","3","laselva",2.3738,16.2,0.5882,-1.62,0.617283950617284,1.7856,"salpichlaena_volubilis-3",0.914814069738451,91.4814069738451,8.51859302615492,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.6363,3,0.4261,-0.3,3.33333333333333,1.2102,"salpichlaena_volubilis-4",0.930172774043628,93.0172774043628,6.98272259563716,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.5924,12.3,0.4261,-1.23,0.813008130081301,1.1663,"salpichlaena_volubilis-4",0.89643076050825,89.643076050825,10.356923949175,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.5725,12.3,0.4261,-1.23,0.813008130081301,1.1464,"salpichlaena_volubilis-4",0.88113540585326,88.113540585326,11.886459414674,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.5501,13,0.4261,-1.3,0.769230769230769,1.124,"salpichlaena_volubilis-4",0.863918524231564,86.3918524231564,13.6081475768436,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.5233,13.8,0.4261,-1.38,0.72463768115942,1.0972,"salpichlaena_volubilis-4",0.843319755148462,84.3319755148462,15.6680244851538,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.4955,14.8,0.4261,-1.48,0.675675675675676,1.0694,"salpichlaena_volubilis-4",0.821952375278678,82.1952375278678,17.8047624721322,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","4","laselva",1.4503,15,0.4261,-1.5,0.666666666666667,1.0242,"salpichlaena_volubilis-4",0.787211167720612,78.7211167720612,21.2788832279388,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","5","laselva",2.7241,4,0.7331,-0.4,2.5,1.991,"salpichlaena_volubilis-5",0.964015385591034,96.4015385591034,3.59846144089661,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","5","laselva",2.6393,5,0.7331,-0.5,2,1.9062,"salpichlaena_volubilis-5",0.92295636766129,92.295636766129,7.70436323387098,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","5","laselva",2.6069,9.8,0.7331,-0.98,1.02040816326531,1.8738,"salpichlaena_volubilis-5",0.907268724018322,90.7268724018322,9.27312759816779,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","5","laselva",2.5733,10,0.7331,-1,1,1.8402,"salpichlaena_volubilis-5",0.891000056536726,89.1000056536726,10.8999943463274,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","5","laselva",2.5195,12.9,0.7331,-1.29,0.775193798449612,1.7864,"salpichlaena_volubilis-5",0.864950821104883,86.4950821104883,13.5049178895117,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","5","laselva",2.446,14.8,0.7331,-1.48,0.675675675675676,1.7129,"salpichlaena_volubilis-5",0.829363110988891,82.9363110988891,17.0636889011109,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","6","laselva",2.9375,3,0.6498,-0.3,3.33333333333333,2.2877,"salpichlaena_volubilis-6",0.953816015557822,95.3816015557822,4.61839844421777,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","6","laselva",2.8984,8.9,0.6498,-0.89,1.12359550561798,2.2486,"salpichlaena_volubilis-6",0.937513962750063,93.7513962750063,6.2486037249937,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","6","laselva",2.893,11.1,0.6498,-1.11,0.900900900900901,2.2432,"salpichlaena_volubilis-6",0.935262528346945,93.5262528346945,6.47374716530548,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","6","laselva",2.8691,11.6,0.6498,-1.16,0.862068965517241,2.2193,"salpichlaena_volubilis-6",0.925297846451665,92.5297846451665,7.47021535483347,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","6","laselva",2.7831,13.5,0.6498,-1.35,0.740740740740741,2.1333,"salpichlaena_volubilis-6",0.889441668920533,88.9441668920533,11.0558331079467,"la_selva","terrestrial","salvol","E2","terrestrial"
"salpichlaena_volubilis","6","laselva",2.7171,16,0.6498,-1.6,0.625,2.0673,"salpichlaena_volubilis-6",0.861924137326872,86.1924137326872,13.8075862673128,"la_selva","terrestrial","salvol","E2","terrestrial"
"serpocaulon_loriciforme","10","laselva",0.6114,2,0.0887,-0.2,5,0.5227,"serpocaulon_loriciforme-10",0.889315840378336,88.9315840378336,11.0684159621664,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.6045,3.1,0.0887,-0.31,3.2258064516129,0.5158,"serpocaulon_loriciforme-10",0.877576258785433,87.7576258785433,12.2423741214567,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.6003,4.1,0.0887,-0.41,2.4390243902439,0.5116,"serpocaulon_loriciforme-10",0.870430426511491,87.0430426511492,12.9569573488508,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.5903,5.4,0.0887,-0.54,1.85185185185185,0.5016,"serpocaulon_loriciforme-10",0.853416540144965,85.3416540144965,14.6583459855035,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.5872,6,0.0887,-0.6,1.66666666666667,0.4985,"serpocaulon_loriciforme-10",0.848142235371342,84.8142235371342,15.1857764628658,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.5795,6.8,0.0887,-0.68,1.47058823529412,0.4908,"serpocaulon_loriciforme-10",0.835041542869117,83.5041542869117,16.4958457130883,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.5727,7.4,0.0887,-0.74,1.35135135135135,0.484,"serpocaulon_loriciforme-10",0.823472100139879,82.3472100139879,17.6527899860121,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.5591,8.2,0.0887,-0.82,1.21951219512195,0.4704,"serpocaulon_loriciforme-10",0.800333214681403,80.0333214681403,19.9666785318597,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.5529,8.2,0.0887,-0.82,1.21951219512195,0.4642,"serpocaulon_loriciforme-10",0.789784605134156,78.9784605134156,21.0215394865844,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.539,7.8,0.0887,-0.78,1.28205128205128,0.4503,"serpocaulon_loriciforme-10",0.766135303084685,76.6135303084685,23.3864696915315,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","10","laselva",0.441,12.1,0.0887,-1.21,0.826446280991736,0.3523,"serpocaulon_loriciforme-10",0.599399216692726,59.9399216692726,40.0600783307274,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.6712,3.1,0.1023,-0.31,3.2258064516129,0.5689,"serpocaulon_loriciforme-12",0.88797093877438,88.797093877438,11.202906122562,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.6671,3.6,0.1023,-0.36,2.77777777777778,0.5648,"serpocaulon_loriciforme-12",0.881571429459958,88.1571429459958,11.8428570540042,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.663,4.2,0.1023,-0.42,2.38095238095238,0.5607,"serpocaulon_loriciforme-12",0.875171920145535,87.5171920145535,12.4828079854465,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.6575,4.8,0.1023,-0.48,2.08333333333333,0.5552,"serpocaulon_loriciforme-12",0.866587212528627,86.6587212528627,13.3412787471373,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.649,5.4,0.1023,-0.54,1.85185185185185,0.5467,"serpocaulon_loriciforme-12",0.853319937120678,85.3319937120678,14.6680062879322,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.6382,8.1,0.1023,-0.81,1.23456790123457,0.5359,"serpocaulon_loriciforme-12",0.836462693072931,83.6462693072931,16.3537306927069,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.6321,8.7,0.1023,-0.87,1.14942528735632,0.5298,"serpocaulon_loriciforme-12",0.826941471897815,82.6941471897814,17.3058528102186,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.6068,9.9,0.1023,-0.99,1.01010101010101,0.5045,"serpocaulon_loriciforme-12",0.787451816860037,78.7451816860036,21.2548183139964,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.5526,11.3,0.1023,-1.13,0.884955752212389,0.4503,"serpocaulon_loriciforme-12",0.702853425435232,70.2853425435232,29.7146574564768,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","12","laselva",0.4692,15,0.1023,-1.5,0.666666666666667,0.3669,"serpocaulon_loriciforme-12",0.572678040844296,57.2678040844296,42.7321959155704,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.4946,3.6,0.0713,-0.36,2.77777777777778,0.4233,"serpocaulon_loriciforme-3",0.883784429659994,88.3784429659995,11.6215570340005,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.4838,4.6,0.0713,-0.46,2.17391304347826,0.4125,"serpocaulon_loriciforme-3",0.861235712815374,86.1235712815374,13.8764287184626,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.4805,4.6,0.0713,-0.46,2.17391304347826,0.4092,"serpocaulon_loriciforme-3",0.854345827112851,85.4345827112851,14.5654172887149,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.4735,5,0.0713,-0.5,2,0.4022,"serpocaulon_loriciforme-3",0.839730918046893,83.9730918046893,16.0269081953107,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.4716,5.5,0.0713,-0.55,1.81818181818182,0.4003,"serpocaulon_loriciforme-3",0.835764014157562,83.5764014157562,16.4235985842438,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.467,6.7,0.0713,-0.67,1.49253731343284,0.3957,"serpocaulon_loriciforme-3",0.826159931057075,82.6159931057075,17.3840068942925,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.4572,7.5,0.0713,-0.75,1.33333333333333,0.3859,"serpocaulon_loriciforme-3",0.805699058364734,80.5699058364734,19.4300941635266,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","3","laselva",0.3624,12.9,0.0713,-1.29,0.775193798449612,0.2911,"serpocaulon_loriciforme-3",0.607771432728619,60.7771432728619,39.2228567271381,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4304,1.8,0.0655,-0.18,5.55555555555556,0.3649,"serpocaulon_loriciforme-4",0.804856050445563,80.4856050445563,19.5143949554437,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4251,4.2,0.0655,-0.42,2.38095238095238,0.3596,"serpocaulon_loriciforme-4",0.793165896794257,79.3165896794257,20.6834103205743,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4219,5.6,0.0655,-0.56,1.78571428571429,0.3564,"serpocaulon_loriciforme-4",0.78610769081611,78.610769081611,21.389230918389,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4195,6,0.0655,-0.6,1.66666666666667,0.354,"serpocaulon_loriciforme-4",0.7808140363325,78.08140363325,21.91859636675,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4136,6.7,0.0655,-0.67,1.49253731343284,0.3481,"serpocaulon_loriciforme-4",0.767800469060292,76.7800469060292,23.2199530939708,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4093,6.8,0.0655,-0.68,1.47058823529412,0.3438,"serpocaulon_loriciforme-4",0.758316004777157,75.8316004777157,24.1683995222843,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.406,7.1,0.0655,-0.71,1.40845070422535,0.3405,"serpocaulon_loriciforme-4",0.751037229862193,75.1037229862193,24.8962770137807,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.4016,7.4,0.0655,-0.74,1.35135135135135,0.3361,"serpocaulon_loriciforme-4",0.741332196642241,74.1332196642241,25.8667803357759,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.3943,7.5,0.0655,-0.75,1.33333333333333,0.3288,"serpocaulon_loriciforme-4",0.725230664254593,72.5230664254593,27.4769335745407,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.3891,8,0.0655,-0.8,1.25,0.3236,"serpocaulon_loriciforme-4",0.713761079540104,71.3761079540105,28.6238920459895,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.3832,7.4,0.0655,-0.74,1.35135135135135,0.3177,"serpocaulon_loriciforme-4",0.700747512267896,70.0747512267896,29.9252487732104,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.3759,7.6,0.0655,-0.76,1.31578947368421,0.3104,"serpocaulon_loriciforme-4",0.684645979880249,68.4645979880248,31.5354020119752,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.3695,7.6,0.0655,-0.76,1.31578947368421,0.304,"serpocaulon_loriciforme-4",0.670529567923955,67.0529567923955,32.9470432076045,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.346,6,0.0655,-0.6,1.66666666666667,0.2805,"serpocaulon_loriciforme-4",0.618695867771938,61.8695867771938,38.1304132228062,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.3354,4.8,0.0655,-0.48,2.08333333333333,0.2699,"serpocaulon_loriciforme-4",0.595315560469327,59.5315560469327,40.4684439530673,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","4","laselva",0.2432,13.2,0.0655,-1.32,0.757575757575758,0.1777,"serpocaulon_loriciforme-4",0.39195100072397,39.195100072397,60.804899927603,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.8516,3,0.1308,-0.3,3.33333333333333,0.7208,"serpocaulon_loriciforme-6",0.865750309648511,86.5750309648511,13.4249690351489,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.8405,4.1,0.1308,-0.41,2.4390243902439,0.7097,"serpocaulon_loriciforme-6",0.852418139230783,85.2418139230783,14.7581860769217,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.835,4.5,0.1308,-0.45,2.22222222222222,0.7042,"serpocaulon_loriciforme-6",0.84581210884362,84.581210884362,15.418789115638,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.8262,5.5,0.1308,-0.55,1.81818181818182,0.6954,"serpocaulon_loriciforme-6",0.83524246022416,83.524246022416,16.475753977584,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.818,6.9,0.1308,-0.69,1.44927536231884,0.6872,"serpocaulon_loriciforme-6",0.825393469465117,82.5393469465118,17.4606530534882,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.8126,6.4,0.1308,-0.64,1.5625,0.6818,"serpocaulon_loriciforme-6",0.818907548721358,81.8907548721358,18.1092451278642,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.8018,6,0.1308,-0.6,1.66666666666667,0.671,"serpocaulon_loriciforme-6",0.805935707233839,80.5935707233839,19.4064292766161,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.7904,6.6,0.1308,-0.66,1.51515151515152,0.6596,"serpocaulon_loriciforme-6",0.792243207885902,79.2243207885901,20.7756792114099,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.7731,7.3,0.1308,-0.73,1.36986301369863,0.6423,"serpocaulon_loriciforme-6",0.77146423957719,77.146423957719,22.853576042281,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.7575,7.8,0.1308,-0.78,1.28205128205128,0.6267,"serpocaulon_loriciforme-6",0.752727135206329,75.2727135206329,24.7272864793671,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","6","laselva",0.6156,12.4,0.1308,-1.24,0.806451612903226,0.4848,"serpocaulon_loriciforme-6",0.582291551217534,58.2291551217534,41.7708448782466,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.0675,2,0.1679,-0.2,5,0.8996,"serpocaulon_loriciforme-9",0.880521884848402,88.0521884848402,11.9478115151598,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.057,2.8,0.1679,-0.28,3.57142857142857,0.8891,"serpocaulon_loriciforme-9",0.870244561826049,87.024456182605,12.975543817395,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.0494,3.4,0.1679,-0.34,2.94117647058824,0.8815,"serpocaulon_loriciforme-9",0.862805737543204,86.2805737543204,13.7194262456796,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.0422,5.2,0.1679,-0.52,1.92307692307692,0.8743,"serpocaulon_loriciforme-9",0.855758430327877,85.5758430327877,14.4241569672123,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.0338,6.2,0.1679,-0.62,1.61290322580645,0.8659,"serpocaulon_loriciforme-9",0.847536571909995,84.7536571909995,15.2463428090005,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.0284,7.5,0.1679,-0.75,1.33333333333333,0.8605,"serpocaulon_loriciforme-9",0.842251091498499,84.2251091498499,15.7748908501501,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",1.0225,7.6,0.1679,-0.76,1.31578947368421,0.8546,"serpocaulon_loriciforme-9",0.836476214752606,83.6476214752606,16.3523785247394,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",0.9971,7,0.1679,-0.7,1.42857142857143,0.8292,"serpocaulon_loriciforme-9",0.811614880965201,81.1614880965201,18.8385119034799,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",0.9875,8,0.1679,-0.8,1.25,0.8196,"serpocaulon_loriciforme-9",0.802218471344765,80.2218471344765,19.7781528655235,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",0.9547,8.4,0.1679,-0.84,1.19047619047619,0.7868,"serpocaulon_loriciforme-9",0.770114071808273,77.0114071808273,22.9885928191727,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",0.8725,8.5,0.1679,-0.85,1.17647058823529,0.7046,"serpocaulon_loriciforme-9",0.689657314433286,68.9657314433286,31.0342685566714,"la_selva","epiphyte","serlor","E1","epiphyte"
"serpocaulon_loriciforme","9","laselva",0.7559,13,0.1679,-1.3,0.769230769230769,0.588,"serpocaulon_loriciforme-9",0.575530089251735,57.5530089251735,42.4469910748265,"la_selva","epiphyte","serlor","E1","epiphyte"
"tectaria_incisa","1","laselva",2.6489,2.8,0.4822,-0.28,3.57142857142857,2.1667,"tectaria_incisa-1",0.916349788216049,91.6349788216049,8.36502117839511,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","1","laselva",2.6023,6,0.4822,-0.6,1.66666666666667,2.1201,"tectaria_incisa-1",0.896641522128973,89.6641522128973,10.3358477871027,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","1","laselva",2.581,9.9,0.4822,-0.99,1.01010101010101,2.0988,"tectaria_incisa-1",0.887633237415352,88.7633237415352,11.2366762584648,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","1","laselva",2.5376,10.9,0.4822,-1.09,0.91743119266055,2.0554,"tectaria_incisa-1",0.869278328656144,86.9278328656144,13.0721671343856,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","1","laselva",2.4711,11,0.4822,-1.1,0.909090909090909,1.9889,"tectaria_incisa-1",0.841153871686389,84.1153871686389,15.8846128313611,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","1","laselva",2.2746,12,0.4822,-1.2,0.833333333333333,1.7924,"tectaria_incisa-1",0.758049273272002,75.8049273272002,24.1950726727998,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.7433,2.5,0.4927,-0.25,4,3.2506,"tectaria_incisa-2",0.94200866056736,94.200866056736,5.799133943264,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.6897,3.5,0.4927,-0.35,2.85714285714286,3.197,"tectaria_incisa-2",0.926475631524596,92.6475631524596,7.35243684754045,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.6446,5.8,0.4927,-0.58,1.72413793103448,3.1519,"tectaria_incisa-2",0.913405862684508,91.3405862684508,8.65941373154919,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.6073,7.5,0.4927,-0.75,1.33333333333333,3.1146,"tectaria_incisa-2",0.902596497324525,90.2596497324524,9.74035026754756,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.536,9,0.4927,-0.9,1.11111111111111,3.0433,"tectaria_incisa-2",0.881934091153832,88.1934091153832,11.8065908846168,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.4622,9.1,0.4927,-0.91,1.0989010989011,2.9695,"tectaria_incisa-2",0.860547196688235,86.0547196688235,13.9452803311765,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.2175,10.1,0.4927,-1.01,0.99009900990099,2.7248,"tectaria_incisa-2",0.789634282382927,78.9634282382927,21.0365717617073,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","2","laselva",3.4082,11,0.4927,-1.1,0.909090909090909,2.9155,"tectaria_incisa-2",0.844898249518285,84.4898249518285,15.5101750481715,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",3.2035,2,0.663,-0.2,5,2.5405,"tectaria_incisa-3",0.915951942770553,91.5951942770553,8.40480572294466,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",3.1074,4.7,0.663,-0.47,2.12765957446809,2.4444,"tectaria_incisa-3",0.881304046017847,88.1304046017847,11.8695953982153,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",3.0894,7,0.663,-0.7,1.42857142857143,2.4264,"tectaria_incisa-3",0.874814325502252,87.4814325502252,12.5185674497748,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",2.995,8,0.663,-0.8,1.25,2.332,"tectaria_incisa-3",0.840779346798241,84.0779346798241,15.9220653201759,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",2.9339,8.2,0.663,-0.82,1.21951219512195,2.2709,"tectaria_incisa-3",0.818750351048081,81.8750351048081,18.1249648951919,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",2.8218,9,0.663,-0.9,1.11111111111111,2.1588,"tectaria_incisa-3",0.778333813837068,77.8333813837068,22.1666186162932,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","3","laselva",2.6763,9.9,0.663,-0.99,1.01010101010101,2.0133,"tectaria_incisa-3",0.725875239669339,72.5875239669339,27.4124760330661,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","4","laselva",3.3961,3,0.6126,-0.3,3.33333333333333,2.7835,"tectaria_incisa-4",0.888011603409269,88.8011603409269,11.1988396590731,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","4","laselva",3.3871,5,0.6126,-0.5,2,2.7745,"tectaria_incisa-4",0.885140360574463,88.5140360574463,11.4859639425537,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","4","laselva",3.331,9.1,0.6126,-0.91,1.0989010989011,2.7184,"tectaria_incisa-4",0.86724294690417,86.724294690417,13.275705309583,"la_selva","terrestrial","tecinc","E1","terrestrial"
"tectaria_incisa","4","laselva",3.2975,10.1,0.6126,-1.01,0.99009900990099,2.6849,"tectaria_incisa-4",0.856555543019057,85.6555543019057,14.3444456980943,"la_selva","terrestrial","tecinc","E1","terrestrial"
